Protein,Cyclin-dependent kinase 2,>tr|G3V5T9|G3V5T9_HUMAN Cyclin-dependent kinase 2 OS=Homo sapiens GN=CDK2 PE=1 SV=1;>sp|P24941|CDK2_HUMAN Cyclin-dependent kinase 2 OS=Homo sapiens GN=CDK2 PE=1 SV=2;>sp|P24941-2|CDK2_HUMAN Isoform 2 of Cyclin-dependent kinase 2 OS=Homo sapiens GN=CDK2;>tr,CDK2,,37329,,,,,28914,,,30842,,38612,33237,30505,,,,,,38064,,,,35369,36655,,30262,37752,30984,29177,29118,45913,52332,35834,44442
Protein,"Malate dehydrogenase;Malate dehydrogenase, mitochondrial",">tr|G3XAL0|G3XAL0_HUMAN Malate dehydrogenase OS=Homo sapiens GN=MDH2 PE=1 SV=1;>sp|P40926-2|MDHM_HUMAN Isoform 2 of Malate dehydrogenase, mitochondrial OS=Homo sapiens GN=MDH2;>sp|P40926|MDHM_HUMAN Malate dehydrogenase, mitochondrial OS=Homo sapiens GN=MDH",MDH2,,,,,,,,,,31243,,,,22767,,,,,,,,,,,,,,,,,24326,,,,22619
Protein,Vitamin K-dependent protein S,">tr|G5E9F8|G5E9F8_HUMAN Protein S (Alpha), isoform CRA_b OS=Homo sapiens GN=PROS1 PE=1 SV=1;>sp|P07225|PROS_HUMAN Vitamin K-dependent protein S OS=Homo sapiens GN=PROS1 PE=1 SV=1",PROS1,,,58998,,,97265,49545,69898,,,,,61307,,,,,31068,57397,30446,,43471,,,,,,,33950,,,,,,
Protein,Zyxin,>tr|H0Y2Y8|H0Y2Y8_HUMAN Zyxin (Fragment) OS=Homo sapiens GN=ZYX PE=1 SV=1;>sp|Q15942|ZYX_HUMAN Zyxin OS=Homo sapiens GN=ZYX PE=1 SV=1;>sp|Q15942-2|ZYX_HUMAN Isoform 2 of Zyxin OS=Homo sapiens GN=ZYX,ZYX,,23309,31825,,,19049,25230,,,,61825,,24106,33528,25242,,46353,49080,36891,,,37947,30193,20411,26152,,,,35601,,35456,22318,,,17029
Protein,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,>tr|H0Y4T6|H0Y4T6_HUMAN Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 (Fragment) OS=Homo sapiens GN=PIN4 PE=1 SV=1;>tr|J3KMW3|J3KMW3_HUMAN Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 OS=Homo sapiens GN=PIN4 PE=1 SV=1;>tr|H0Y8P6|H0Y8P6_H,PIN4,,,,,,,,34942,,,,,,,,,,,,,,,,,,,,,,,,,34371,,
Protein,"RNA-binding motif protein, X chromosome;RNA-binding motif protein, X chromosome, N-terminally processed",">tr|H0Y6E7|H0Y6E7_HUMAN RNA-binding motif protein, X chromosome (Fragment) OS=Homo sapiens GN=RBMX PE=1 SV=2;>tr|H3BT71|H3BT71_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens GN=RBMX PE=1 SV=1;>sp|P38159-2|RBMX_HUMAN Isoform 2 of RNA-binding ",RBMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14640,,,,,,
Protein,Ubiquitin carboxyl-terminal hydrolase isozyme L5,>tr|H0Y6Y4|H0Y6Y4_HUMAN Ubiquitin carboxyl-terminal hydrolase isozyme L5 (Fragment) OS=Homo sapiens GN=UCHL5 PE=1 SV=1;>tr|Q5LJA5|Q5LJA5_HUMAN Ubiquitin carboxyl-terminal hydrolase OS=Homo sapiens GN=UCHL5 PE=1 SV=1;>tr|Q5LJA9|Q5LJA9_HUMAN Ubiquitin carbox,UCHL5,,,,,,,,,,40043,,,,,,,,,13813,16848,,,13222,,,,26116,,,,,,,16614,
Protein,Heterogeneous nuclear ribonucleoprotein D0,>tr|H0YA96|H0YA96_HUMAN Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens GN=HNRNPD PE=1 SV=1;>tr|H0Y8G5|H0Y8G5_HUMAN Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens GN=HNRNPD PE=1 SV=5;>sp|Q14103-4|HNRPD_HUMAN Iso,HNRNPD,,,,,,121330,,,,,,,,,,,,,,,,,,43835,27301,25635,11183,24464,29887,26403,,,,,27903
Protein,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,>tr|H0Y950|H0Y950_HUMAN ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 (Fragment) OS=Homo sapiens GN=CD38 PE=1 SV=5;>sp|P28907|CD38_HUMAN ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 OS=Homo sapiens GN=CD38 PE=1 SV=2,CD38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13645,,
Protein,Pterin-4-alpha-carbinolamine dehydratase 2,>tr|H0YA52|H0YA52_HUMAN Pterin-4-alpha-carbinolamine dehydratase 2 (Fragment) OS=Homo sapiens GN=PCBD2 PE=1 SV=1;>sp|Q9H0N5|PHS2_HUMAN Pterin-4-alpha-carbinolamine dehydratase 2 OS=Homo sapiens GN=PCBD2 PE=1 SV=4,PCBD2,,,,,,,,,,,,,19030,,,,,,,26037,,,,,,,46722,,23101,,,,,35092,
Protein,Plasma kallikrein;Plasma kallikrein heavy chain;Plasma kallikrein light chain,>tr|H0YAC1|H0YAC1_HUMAN Plasma kallikrein (Fragment) OS=Homo sapiens GN=KLKB1 PE=1 SV=1;>sp|P03952|KLKB1_HUMAN Plasma kallikrein OS=Homo sapiens GN=KLKB1 PE=1 SV=1;>tr|E9PBC5|E9PBC5_HUMAN Plasma kallikrein OS=Homo sapiens GN=KLKB1 PE=1 SV=2,KLKB1,,51285,41407,,,67597,59469,88578,,83702,,,108560,47719,,,,38678,37725,,,52438,64118,74559,54618,46414,,,61062,,,40779,,,
Protein,Ribonuclease UK114,>tr|H0YBX3|H0YBX3_HUMAN Ribonuclease UK114 (Fragment) OS=Homo sapiens GN=HRSP12 PE=1 SV=1;>tr|H0YB34|H0YB34_HUMAN Ribonuclease UK114 (Fragment) OS=Homo sapiens GN=HRSP12 PE=1 SV=1;>sp|P52758|UK114_HUMAN Ribonuclease UK114 OS=Homo sapiens GN=HRSP12 PE=1 SV=,HRSP12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16545
Protein,Serine/threonine-protein phosphatase;Serine/threonine-protein phosphatase 5,>tr|H0YDU8|H0YDU8_HUMAN Serine/threonine-protein phosphatase (Fragment) OS=Homo sapiens GN=PPP5C PE=1 SV=1;>sp|P53041|PPP5_HUMAN Serine/threonine-protein phosphatase 5 OS=Homo sapiens GN=PPP5C PE=1 SV=1,PPP5C,,,,,,,9837.5,,,,,,,,,,,,,13215,,,,14182,,,12049,,,,,,,,
Protein,"Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase",">tr|H0YFD6|H0YFD6_HUMAN Trifunctional enzyme subunit alpha, mitochondrial (Fragment) OS=Homo sapiens GN=HADHA PE=1 SV=1;>sp|P40939|ECHA_HUMAN Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens GN=HADHA PE=1 SV=2",HADHA,,,,,,,8488.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,"ATP synthase subunit beta;ATP synthase subunit beta, mitochondrial",">tr|H0YH81|H0YH81_HUMAN ATP synthase subunit beta (Fragment) OS=Homo sapiens GN=ATP5B PE=1 SV=1;>sp|P06576|ATPB_HUMAN ATP synthase subunit beta, mitochondrial OS=Homo sapiens GN=ATP5B PE=1 SV=3;>tr|F8W079|F8W079_HUMAN ATP synthase subunit beta, mitochondri",ATP5B,,,40253,,,,,,,,70773,32965,23568,58093,73319,,31309,64276,30821,38530,,36208,68913,33628,34095,,,,57003,33022,32704,21800,,,30021
Protein,Dynactin subunit 2,>tr|H0YI98|H0YI98_HUMAN Dynactin subunit 2 (Fragment) OS=Homo sapiens GN=DCTN2 PE=1 SV=1;>sp|Q13561|DCTN2_HUMAN Dynactin subunit 2 OS=Homo sapiens GN=DCTN2 PE=1 SV=4;>sp|Q13561-3|DCTN2_HUMAN Isoform 3 of Dynactin subunit 2 OS=Homo sapiens GN=DCTN2;>sp|Q135,DCTN2,,,127530,,,103210,,130030,,,,154100,158310,,35359,134570,,114980,124340,143770,,136100,,71654,70207,41684,118060,70439,41630,55322,34090,54169,118680,131980,55674
Protein,Geranylgeranyl transferase type-2 subunit alpha,>tr|H0YLH3|H0YLH3_HUMAN Geranylgeranyl transferase type-2 subunit alpha OS=Homo sapiens GN=RABGGTA PE=1 SV=1;>sp|Q92696|PGTA_HUMAN Geranylgeranyl transferase type-2 subunit alpha OS=Homo sapiens GN=RABGGTA PE=1 SV=2,RABGGTA,,,,,,,,,,15368,,,,,,,,,,11977,14475,,,,,,,,,,,,,,
Protein,Formin-1,>tr|H0YM30|H0YM30_HUMAN Formin-1 OS=Homo sapiens GN=FMN1 PE=1 SV=1;>sp|Q68DA7-5|FMN1_HUMAN Isoform 5 of Formin-1 OS=Homo sapiens GN=FMN1;>sp|Q68DA7|FMN1_HUMAN Formin-1 OS=Homo sapiens GN=FMN1 PE=1 SV=3,FMN1,,,,,,,,,,,,,,,,,,,,,6361.7,,,,,,,,,,,,,,
Protein,Interferon-stimulated gene 20 kDa protein,>tr|H0YMM4|H0YMM4_HUMAN Interferon-stimulated gene 20 kDa protein (Fragment) OS=Homo sapiens GN=ISG20 PE=1 SV=1;>sp|Q96AZ6|ISG20_HUMAN Interferon-stimulated gene 20 kDa protein OS=Homo sapiens GN=ISG20 PE=1 SV=2;>tr|H3BLY5|H3BLY5_HUMAN Interferon-stimulate,ISG20,,,36727,,,41008,,74498,,91844,54976,52519,35851,,28923,,29216,43399,45076,43395,,24813,,18879,,39674,32794,33657,63311,,36068,47872,43360,36627,23682
Protein,Acidic leucine-rich nuclear phosphoprotein 32 family member A,>tr|H0YN26|H0YN26_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens GN=ANP32A PE=1 SV=1;>sp|P39687|AN32A_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens GN=ANP32A PE=1 SV=1,ANP32A,,,30356,,62614,70630,,,,,47911,,,42264,53445,,47110,32190,30149,40689,,54147,34239,36467,37324,34593,61390,57593,,,57608,64127,,38791,31682
Protein,"Guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase MESH1",">tr|H0YNP9|H0YNP9_HUMAN Guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase MESH1 OS=Homo sapiens GN=HDDC3 PE=1 SV=1;>sp|Q8N4P3-2|MESH1_HUMAN Isoform 2 of Guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase MESH1 OS=Homo sapiens GN=HDDC3;>sp|Q8N4",HDDC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23735,,,
Protein,Aflatoxin B1 aldehyde reductase member 2,>tr|H3BLU7|H3BLU7_HUMAN Aflatoxin B1 aldehyde reductase member 2 (Fragment) OS=Homo sapiens GN=AKR7A2 PE=1 SV=1;>sp|O43488|ARK72_HUMAN Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens GN=AKR7A2 PE=1 SV=3,AKR7A2,,,,,,25654,,,,,,,,35163,,,32109,,,,,,,31123,,,33143,,12036,37801,36572,39797,42172,38930,
Protein,Probable ATP-dependent RNA helicase DDX17,>tr|H3BLZ8|H3BLZ8_HUMAN Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens GN=DDX17 PE=1 SV=1;>sp|Q92841-1|DDX17_HUMAN Isoform 2 of Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens GN=DDX17;>sp|Q92841-3|DDX17_HUMAN Isoform 4 of Probable ATP,DDX17,,,,,,,,,,,,,,,,,,,8518.9,,,,,,,,,,,,,,,,
Protein,Ras-related protein Rab-11A;Ras-related protein Rab-11B,>tr|H3BMH2|H3BMH2_HUMAN Ras-related protein Rab-11A (Fragment) OS=Homo sapiens GN=RAB11A PE=3 SV=1;>tr|H3BSC1|H3BSC1_HUMAN Ras-related protein Rab-11A OS=Homo sapiens GN=RAB11A PE=1 SV=1;>sp|P62491-2|RB11A_HUMAN Isoform 2 of Ras-related protein Rab-11A OS=,RAB11A;RAB11B,,,88370,,,163900,,68088,,137020,139490,82256,79545,92887,79263,84029,95314,106740,67713,98733,136760,86896,95472,68668,104980,107690,78515,93494,101160,77859,119340,115340,95126,103800,81464
Protein,Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 7,>tr|H3BND8|H3BND8_HUMAN Ubiquitin carboxyl-terminal hydrolase (Fragment) OS=Homo sapiens GN=USP7 PE=1 SV=1;>sp|Q93009-3|UBP7_HUMAN Isoform 3 of Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens GN=USP7;>sp|Q93009|UBP7_HUMAN Ubiquitin carboxyl-termina,USP7,,,,,,,,,,,,,,,,,,,,,,,,16925,,,19889,21956,,,,,,21831,
Protein,Diphosphomevalonate decarboxylase,>tr|H3BP35|H3BP35_HUMAN Diphosphomevalonate decarboxylase (Fragment) OS=Homo sapiens GN=MVD PE=1 SV=1;>sp|P53602|MVD1_HUMAN Diphosphomevalonate decarboxylase OS=Homo sapiens GN=MVD PE=1 SV=1,MVD,,18242,,,,,,,,,,,12097,,,,,,,13392,,,,14339,,,15576,,,,,,,,
Protein,Prefoldin subunit 5,>tr|H3BPF6|H3BPF6_HUMAN Prefoldin subunit 5 (Fragment) OS=Homo sapiens GN=PFDN5 PE=1 SV=1;>sp|Q99471|PFD5_HUMAN Prefoldin subunit 5 OS=Homo sapiens GN=PFDN5 PE=1 SV=2;>tr|H3BMQ1|H3BMQ1_HUMAN Prefoldin subunit 5 OS=Homo sapiens GN=PFDN5 PE=1 SV=1;>sp|Q99471,PFDN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18065,
Protein,Cyclin-D1-binding protein 1,>tr|H3BQA6|H3BQA6_HUMAN Cyclin-D1-binding protein 1 OS=Homo sapiens GN=CCNDBP1 PE=1 SV=1;>tr|H3BR23|H3BR23_HUMAN Cyclin-D1-binding protein 1 OS=Homo sapiens GN=CCNDBP1 PE=1 SV=1;>sp|O95273-2|CCDB1_HUMAN Isoform 2 of Cyclin-D1-binding protein 1 OS=Homo sapi,CCNDBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748,
Protein,Phosphopantothenoylcysteine decarboxylase,>tr|H3BSE3|H3BSE3_HUMAN Phosphopantothenoylcysteine decarboxylase OS=Homo sapiens GN=PPCDC PE=1 SV=1;>tr|H3BQB0|H3BQB0_HUMAN Phosphopantothenoylcysteine decarboxylase OS=Homo sapiens GN=PPCDC PE=1 SV=1;>tr|H3BRQ0|H3BRQ0_HUMAN Phosphopantothenoylcysteine de,PPCDC,,,,,,,,,,,,,,,,,,,,,,,,10318,,,,,,,,,,,
Protein,Adenine phosphoribosyltransferase,>tr|H3BQB1|H3BQB1_HUMAN Adenine phosphoribosyltransferase (Fragment) OS=Homo sapiens GN=APRT PE=1 SV=1;>sp|P07741-2|APT_HUMAN Isoform 2 of Adenine phosphoribosyltransferase OS=Homo sapiens GN=APRT;>sp|P07741|APT_HUMAN Adenine phosphoribosyltransferase OS=H,APRT,,,54407,,,,47235,53668,,,,44353,46801,,,,50669,51034,,37849,,49610,,59859,56528,,44251,,44961,,57002,,42112,,42624
Protein,,>tr|H3BQW7|H3BQW7_HUMAN Fanconi anemia group A protein (Fragment) OS=Homo sapiens GN=FANCA PE=1 SV=1,FANCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A;Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,>tr|H3BR35|H3BR35_HUMAN Eukaryotic peptide chain release factor GTP-binding subunit ERF3A (Fragment) OS=Homo sapiens GN=GSPT1 PE=1 SV=1;>sp|P15170|ERF3A_HUMAN Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens GN=GSPT1 PE=1 S,GSPT1;GSPT2,,,,,,,,,,,,19390,,,18437,,,23618,,18225,,,,39202,,,22389,23462,19547,,,,18674,,34575
Protein,Dynactin subunit 5,>tr|H3BR94|H3BR94_HUMAN Dynactin subunit 5 OS=Homo sapiens GN=DCTN5 PE=1 SV=1;>sp|Q9BTE1-2|DCTN5_HUMAN Isoform 2 of Dynactin subunit 5 OS=Homo sapiens GN=DCTN5;>sp|Q9BTE1|DCTN5_HUMAN Dynactin subunit 5 OS=Homo sapiens GN=DCTN5 PE=1 SV=1;>tr|H3BUD2|H3BUD2_H,DCTN5,,,,,,,,,,,,,,,,,,,,,,,,,,,8485.9,,,,,,,10011,
Protein,Ubiquitin domain-containing protein UBFD1,>tr|H3BRL3|H3BRL3_HUMAN Ubiquitin domain-containing protein UBFD1 OS=Homo sapiens GN=UBFD1 PE=1 SV=1;>sp|O14562|UBFD1_HUMAN Ubiquitin domain-containing protein UBFD1 OS=Homo sapiens GN=UBFD1 PE=1 SV=2;>tr|H3BUM8|H3BUM8_HUMAN Ubiquitin domain-containing pro,UBFD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6840.1,,
Protein,Leucine-rich repeat-containing protein 57,>tr|H3BSW0|H3BSW0_HUMAN Leucine-rich repeat-containing protein 57 (Fragment) OS=Homo sapiens GN=LRRC57 PE=1 SV=1;>sp|Q8N9N7|LRC57_HUMAN Leucine-rich repeat-containing protein 57 OS=Homo sapiens GN=LRRC57 PE=1 SV=1,LRRC57,,,70834,,,,,,,,,64282,,58034,63209,49373,,67230,68847,71224,,26145,90900,60017,32307,88361,92700,71729,108910,18895,39394,37247,139990,126140,144370
Protein,Anamorsin,>tr|H3BV90|H3BV90_HUMAN Anamorsin OS=Homo sapiens GN=CIAPIN1 PE=1 SV=1;>sp|Q6FI81-3|CPIN1_HUMAN Isoform 3 of Anamorsin OS=Homo sapiens GN=CIAPIN1;>sp|Q6FI81|CPIN1_HUMAN Anamorsin OS=Homo sapiens GN=CIAPIN1 PE=1 SV=2;>tr|H3BUG4|H3BUG4_HUMAN Anamorsin OS=Hom,CIAPIN1,,,,,,,,,,,,11423,,,,,,,,,,11475,,,,,,,9195.8,,,,,17236,
Protein,Gamma-aminobutyric acid receptor-associated protein,>tr|H6UMI1|H6UMI1_HUMAN GABARAP-a OS=Homo sapiens GN=GABARAP PE=1 SV=1;>sp|O95166|GBRAP_HUMAN Gamma-aminobutyric acid receptor-associated protein OS=Homo sapiens GN=GABARAP PE=1 SV=1;>tr|I3L3J4|I3L3J4_HUMAN Gamma-aminobutyric acid receptor-associated prote,GABARAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29089,,,,,,
Protein,Superoxide dismutase [Cu-Zn],>tr|H7BYH4|H7BYH4_HUMAN Superoxide dismutase [Cu-Zn] OS=Homo sapiens GN=SOD1 PE=1 SV=1;>sp|P00441|SODC_HUMAN Superoxide dismutase [Cu-Zn] OS=Homo sapiens GN=SOD1 PE=1 SV=2,SOD1,,,,,,82103,31473,,,,,,108230,50070,57683,55030,93802,35919,,36171,,,,,35740,42043,36604,44955,32559,,39161,47854,41520,21642,28444
Protein,UPF0687 protein C20orf27,>tr|H7BYU9|H7BYU9_HUMAN UPF0687 protein C20orf27 (Fragment) OS=Homo sapiens GN=C20orf27 PE=1 SV=1;>sp|Q9GZN8|CT027_HUMAN UPF0687 protein C20orf27 OS=Homo sapiens GN=C20orf27 PE=1 SV=3;>sp|Q9GZN8-2|CT027_HUMAN Isoform 2 of UPF0687 protein C20orf27 OS=Homo s,C20orf27,,,,,,,,,,,,,,28398,,,,,,,,,,,,,,29856,,,,28887,32256,,
Protein,Ecto-ADP-ribosyltransferase 4,>tr|H7C2G2|H7C2G2_HUMAN NAD(P)(+)--arginine ADP-ribosyltransferase (Fragment) OS=Homo sapiens GN=ART4 PE=1 SV=1;>sp|Q93070|NAR4_HUMAN Ecto-ADP-ribosyltransferase 4 OS=Homo sapiens GN=ART4 PE=2 SV=2,ART4,,,42614,,,,,,,,,,,,35217,,,34196,39684,35037,,,32713,,,,,,,,,36380,,,55520
Protein,Protein ITFG3,>tr|H7C2U8|H7C2U8_HUMAN Protein ITFG3 (Fragment) OS=Homo sapiens GN=ITFG3 PE=1 SV=1;>sp|Q9H0X4|ITFG3_HUMAN Protein ITFG3 OS=Homo sapiens GN=ITFG3 PE=1 SV=1,ITFG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,10724,8698.6,,,,,,
Protein,DnaJ homolog subfamily B member 11,>tr|H7C2Y5|H7C2Y5_HUMAN DnaJ homolog subfamily B member 11 (Fragment) OS=Homo sapiens GN=DNAJB11 PE=1 SV=5;>sp|Q9UBS4|DJB11_HUMAN DnaJ homolog subfamily B member 11 OS=Homo sapiens GN=DNAJB11 PE=1 SV=1,DNAJB11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,Helicase SKI2W,>tr|H7C4L3|H7C4L3_HUMAN Helicase SKI2W (Fragment) OS=Homo sapiens GN=SKIV2L PE=1 SV=1;>sp|Q15477|SKIV2_HUMAN Helicase SKI2W OS=Homo sapiens GN=SKIV2L PE=1 SV=3;>tr|H7C5N0|H7C5N0_HUMAN Helicase SKI2W (Fragment) OS=Homo sapiens GN=SKIV2L PE=1 SV=1,SKIV2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7796,,,
Protein,Alpha-actinin-1,>tr|H9KV75|H9KV75_HUMAN Alpha-actinin-1 OS=Homo sapiens GN=ACTN1 PE=1 SV=1;>sp|P12814-2|ACTN1_HUMAN Isoform 2 of Alpha-actinin-1 OS=Homo sapiens GN=ACTN1;>sp|P12814|ACTN1_HUMAN Alpha-actinin-1 OS=Homo sapiens GN=ACTN1 PE=1 SV=2;>sp|P12814-3|ACTN1_HUMAN Iso,ACTN1,,,,,,,,,,,,,,,,,,,,,,,,19478,16092,,,,13056,,22696,,,,
Protein,Thioredoxin domain-containing protein 17,>tr|I3L0K2|I3L0K2_HUMAN Thioredoxin domain-containing protein 17 OS=Homo sapiens GN=TXNDC17 PE=1 SV=1;>tr|I3L3M7|I3L3M7_HUMAN Thioredoxin domain-containing protein 17 OS=Homo sapiens GN=TXNDC17 PE=1 SV=1;>sp|Q9BRA2|TXD17_HUMAN Thioredoxin domain-containing,TXNDC17,,,,,,,,,,,,,,,,,,,,,,18829,,14349,,,11745,,10128,,,16695,,,15873
Protein,Charged multivesicular body protein 6,>tr|I3L4G8|I3L4G8_HUMAN Charged multivesicular body protein 6 (Fragment) OS=Homo sapiens GN=CHMP6 PE=1 SV=1;>tr|I3L4A1|I3L4A1_HUMAN Charged multivesicular body protein 6 (Fragment) OS=Homo sapiens GN=CHMP6 PE=1 SV=1;>sp|Q96FZ7|CHMP6_HUMAN Charged multivesi,CHMP6,,46684,,,,36915,29943,,35314,,,55941,23778,38619,,,,28578,38085,36664,,,,18492,,,21284,30203,,,,23585,,27866,37648
Protein,Multidrug resistance-associated protein 1,>tr|I3L4X2|I3L4X2_HUMAN Multidrug resistance-associated protein 1 (Fragment) OS=Homo sapiens GN=ABCC1 PE=1 SV=1;>sp|P33527-6|MRP1_HUMAN Isoform 6 of Multidrug resistance-associated protein 1 OS=Homo sapiens GN=ABCC1;>sp|P33527-4|MRP1_HUMAN Isoform 4 of Mul,ABCC1,,,34813,,,46347,35165,33206,,33158,36100,35057,42163,29106,22994,,,30927,31476,33899,,21308,26718,39506,22142,33567,27639,28845,21927,,27007,21328,46796,25649,55740
Protein,"Fatty acid-binding protein, epidermal",">tr|I6L8B7|I6L8B7_HUMAN Fatty acid-binding protein, epidermal OS=Homo sapiens GN=FABP5 PE=1 SV=1;>sp|Q01469|FABP5_HUMAN Fatty acid-binding protein, epidermal OS=Homo sapiens GN=FABP5 PE=1 SV=3",FABP5,,,39669,,,38344,21599,,,40111,,64929,46685,36233,58634,44073,67712,43137,48549,42709,,45282,,,41738,64610,60623,61510,38759,89447,60061,61649,34067,49525,
Protein,40S ribosomal protein S13,>tr|J3KMX5|J3KMX5_HUMAN 40S ribosomal protein S13 OS=Homo sapiens GN=RPS13 PE=1 SV=1;>sp|P62277|RS13_HUMAN 40S ribosomal protein S13 OS=Homo sapiens GN=RPS13 PE=1 SV=2,RPS13,,,,,,,,,,,,,1281600,,,,,,,,,,,,,,,,,,,,,,
Protein,Proteasome-associated protein ECM29 homolog,>tr|J3KN16|J3KN16_HUMAN Proteasome-associated protein ECM29 homolog OS=Homo sapiens GN=KIAA0368 PE=1 SV=1;>sp|Q5VYK3|ECM29_HUMAN Proteasome-associated protein ECM29 homolog OS=Homo sapiens GN=ECM29 PE=1 SV=2;>tr|R4GMY1|R4GMY1_HUMAN Proteasome-associated pr,KIAA0368;ECM29,,,,,,,,,,,,,21241,23110,24191,29854,,,,40562,,21818,,,23078,,65208,35089,22742,,,23952,62005,43220,18766
Protein,,>tr|J3KN67|J3KN67_HUMAN Tropomyosin alpha-3 chain OS=Homo sapiens GN=TPM3 PE=1 SV=1,TPM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.1,,,,,,
Protein,Cathelicidin antimicrobial peptide;Antibacterial protein FALL-39;Antibacterial protein LL-37,>tr|J3KNB4|J3KNB4_HUMAN Cathelicidin antimicrobial peptide OS=Homo sapiens GN=CAMP PE=1 SV=1;>sp|P49913|CAMP_HUMAN Cathelicidin antimicrobial peptide OS=Homo sapiens GN=CAMP PE=1 SV=1,CAMP,,44401,61264,,,41454,,,,,,144360,,228710,237490,178220,,137800,215720,166530,,,,,,,,,85634,,,136510,,,
Protein,Serine/threonine-protein kinase BRSK1,>tr|K7EM68|K7EM68_HUMAN Serine/threonine-protein kinase BRSK1 (Fragment) OS=Homo sapiens GN=BRSK1 PE=1 SV=5;>tr|J3KNK0|J3KNK0_HUMAN Serine/threonine-protein kinase BRSK1 OS=Homo sapiens GN=BRSK1 PE=1 SV=1;>sp|Q8TDC3|BRSK1_HUMAN Serine/threonine-protein kin,BRSK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36341,,,,,,
Protein,D-dopachrome decarboxylase;D-dopachrome decarboxylase-like protein,>tr|J3KQ18|J3KQ18_HUMAN D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=1 SV=1;>sp|P30046|DOPD_HUMAN D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=1 SV=3;>tr|B5MC82|B5MC82_HUMAN D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=4 SV=2;>sp|P3,DDT;DDTL,,,147120,,,176370,110990,,,102930,357330,202550,,253810,101110,266500,212910,,270510,243640,,256360,132210,,,156080,239130,174760,,161740,262230,211220,228520,470100,221980
Protein,COP9 signalosome complex subunit 7b,>tr|J3KQ34|J3KQ34_HUMAN COP9 signalosome complex subunit 7b OS=Homo sapiens GN=COPS7B PE=1 SV=1;>sp|Q9H9Q2|CSN7B_HUMAN COP9 signalosome complex subunit 7b OS=Homo sapiens GN=COPS7B PE=1 SV=1;>tr|J3QT73|J3QT73_HUMAN COP9 signalosome complex subunit 7b (Frag,COPS7B,,39514,,,,,31428,,79551,40257,,34091,,,39919,31253,51326,,28964,36953,,38311,,30998,42008,33998,90343,47771,19392,,41066,33488,44559,64286,43413
